,good review,useful,funny,cool,is_open,business_stars_Bad,business_stars_Average,business_stars_Good,review_count_Low,review_count_Medium,review_count_High
42207,1,0,0,0,1,0,0,1,1,0,0
174275,1,0,0,0,1,0,0,1,1,0,0
297867,0,0,0,0,0,1,0,0,1,0,0
251558,0,1,0,0,1,1,0,0,1,0,0
16233,1,0,0,0,1,0,0,1,1,0,0
108992,1,0,0,0,1,0,0,1,1,0,0
139123,0,0,0,0,1,0,1,0,1,0,0
26189,0,0,0,0,1,0,0,1,0,0,0
213540,0,0,0,0,1,0,0,1,1,0,0
258268,0,0,0,0,1,0,1,0,1,0,0
180896,1,0,0,0,0,0,0,1,1,0,0
268830,0,0,0,0,1,1,0,0,1,0,0
40340,1,0,0,0,1,0,0,1,1,0,0
85179,1,1,0,0,1,0,0,1,1,0,0
246859,1,0,0,0,1,0,0,1,1,0,0
264151,1,1,0,0,1,0,0,1,1,0,0
7061,0,1,1,0,1,0,0,1,1,0,0
345592,0,0,0,0,1,0,1,0,1,0,0
268239,0,1,0,0,1,0,1,0,1,0,0
206188,0,0,0,0,1,0,0,1,1,0,0
54151,0,1,0,1,1,0,0,1,0,0,0
145477,0,1,0,0,1,0,0,1,1,0,0
173475,0,1,0,0,0,0,1,0,1,0,0
125116,1,0,0,1,1,0,0,1,0,0,0
184843,0,1,1,1,0,0,0,1,1,0,0
71752,0,0,0,0,1,0,1,0,1,0,0
91764,1,0,0,0,1,0,0,1,1,0,0
220387,1,0,0,0,1,0,0,1,1,0,0
184508,1,0,0,0,0,0,0,1,1,0,0
208016,0,0,0,0,1,0,1,0,1,0,0
58888,1,0,0,0,1,0,0,1,1,0,0
195750,0,0,0,0,1,0,0,1,1,0,0
235748,0,0,0,0,1,0,0,1,1,0,0
62314,0,0,0,0,0,0,0,1,1,0,0
304998,1,1,0,0,1,0,0,1,1,0,0
61922,1,0,0,0,1,0,0,1,1,0,0
290075,0,0,0,0,0,0,0,1,1,0,0
92505,0,1,0,0,0,0,0,1,1,0,0
133079,0,0,1,0,1,0,0,1,1,0,0
230859,0,1,0,0,1,1,0,0,1,0,0
261753,0,0,0,0,1,0,0,1,0,0,0
286248,0,1,0,0,0,0,0,1,1,0,0
304343,1,0,0,0,1,0,0,1,1,0,0
100267,0,1,1,1,1,0,0,1,1,0,0
95978,0,1,1,1,1,0,0,1,1,0,0
18678,0,0,0,0,0,0,1,0,0,1,0
71476,1,0,0,0,1,0,0,1,1,0,0
27449,1,1,1,0,1,0,0,1,1,0,0
229816,1,1,0,1,1,0,0,1,1,0,0
106367,0,0,1,0,0,0,0,1,1,0,0
5198,0,0,0,0,0,0,0,1,1,0,0
336868,1,0,0,0,1,0,0,1,1,0,0
208087,1,0,0,0,1,0,0,1,1,0,0
241621,1,0,0,0,1,0,0,1,1,0,0
48252,0,0,0,0,1,0,0,1,1,0,0
188800,0,0,0,0,1,0,0,1,1,0,0
155550,1,0,0,0,1,0,1,0,1,0,0
233180,0,1,0,0,1,0,0,1,1,0,0
135376,0,0,0,0,0,0,1,0,1,0,0
320130,1,1,0,0,1,0,1,0,1,0,0
164963,0,0,0,0,1,0,0,1,1,0,0
16608,1,0,0,0,1,0,0,1,1,0,0
320767,1,0,0,0,1,0,0,1,1,0,0
231878,1,1,0,0,1,0,0,1,1,0,0
196547,0,1,0,1,1,0,0,1,1,0,0
142566,0,0,0,0,0,0,0,1,1,0,0
298654,0,1,0,0,1,0,0,1,1,0,0
120330,1,0,0,0,1,0,0,1,0,0,0
278128,1,0,0,0,1,0,0,1,1,0,0
90755,0,0,0,0,1,0,1,0,1,0,0
162894,0,0,0,0,1,0,1,0,1,0,0
284717,0,0,0,0,1,0,0,1,1,0,0
254487,1,0,0,0,1,0,0,1,1,0,0
53372,0,0,0,0,1,0,1,0,0,0,1
66272,0,0,0,0,1,0,1,0,1,0,0
298176,0,0,0,0,1,0,0,1,1,0,0
90544,1,1,0,0,1,0,0,1,1,0,0
335709,1,0,0,0,1,0,0,1,1,0,0
18365,0,1,1,0,1,0,1,0,1,0,0
260367,1,0,0,0,1,0,0,1,1,0,0
284478,1,1,0,1,1,0,0,1,1,0,0
95809,0,1,0,0,1,0,0,1,0,0,0
239808,1,0,0,0,1,0,0,1,1,0,0
283795,0,0,0,0,1,0,0,1,0,0,0
284189,1,0,0,0,1,0,0,1,1,0,0
209161,0,1,0,0,1,0,1,0,1,0,0
162355,1,0,0,0,1,0,0,1,1,0,0
58245,0,1,0,0,1,1,0,0,1,0,0
320509,0,0,0,0,1,0,1,0,1,0,0
288331,1,1,0,0,1,0,0,1,1,0,0
112621,0,0,0,0,1,0,0,1,1,0,0
202527,0,0,0,0,1,0,0,1,1,0,0
127435,1,0,0,0,0,0,0,1,1,0,0
70614,0,1,0,0,1,0,0,1,1,0,0
51692,0,1,0,0,0,0,1,0,1,0,0
48780,1,0,0,0,1,0,0,1,1,0,0
167714,0,1,0,0,1,0,0,1,1,0,0
101710,0,0,0,0,1,0,0,1,1,0,0
19653,1,0,0,0,1,0,1,0,1,0,0
176500,1,0,0,0,1,0,0,1,0,0,0
156216,0,0,0,0,0,0,0,1,1,0,0
180351,1,0,0,0,1,0,0,1,0,0,1
309746,1,0,0,0,1,0,0,1,1,0,0
345555,0,1,0,0,0,0,1,0,1,0,0
300725,0,0,0,0,1,0,0,1,1,0,0
302514,0,1,0,0,1,0,1,0,1,0,0
127538,0,1,0,0,1,0,0,1,1,0,0
331398,0,0,0,0,1,0,0,1,1,0,0
132837,0,0,0,0,0,0,1,0,1,0,0
299298,0,1,1,1,0,0,0,1,1,0,0
317783,0,0,0,0,0,0,0,1,1,0,0
179595,0,0,0,0,0,0,0,1,1,0,0
311853,1,0,0,0,1,0,0,1,1,0,0
84224,0,1,0,0,1,0,1,0,1,0,0
236572,0,0,0,0,1,0,0,1,1,0,0
256952,1,0,0,0,1,0,0,1,0,0,0
250064,1,1,0,0,1,0,0,1,1,0,0
107225,0,0,0,0,1,0,0,1,1,0,0
221937,0,1,0,0,1,0,0,1,1,0,0
298454,0,0,0,0,1,0,0,1,1,0,0
55568,0,0,0,0,0,0,1,0,1,0,0
20181,0,1,0,0,1,1,0,0,1,0,0
263654,0,0,0,0,0,1,0,0,1,0,0
184471,0,0,0,0,0,0,1,0,1,0,0
90935,0,0,0,0,1,0,0,1,1,0,0
342305,1,0,0,0,0,0,0,1,1,0,0
168182,0,0,0,0,1,0,0,1,0,0,1
139394,0,0,0,0,1,0,0,1,1,0,0
193794,1,0,0,0,1,0,0,1,1,0,0
75695,1,0,0,0,1,0,0,1,1,0,0
92288,0,1,0,0,1,1,0,0,1,0,0
293372,1,1,0,0,1,0,0,1,0,0,1
109526,0,1,0,1,1,0,0,1,0,1,0
163210,1,0,0,0,1,0,0,1,1,0,0
169424,1,1,0,1,1,0,0,1,1,0,0
327300,0,1,1,1,1,1,0,0,1,0,0
285912,0,0,0,0,0,0,1,0,1,0,0
299797,0,1,0,0,1,0,0,1,1,0,0
20974,0,0,0,0,1,1,0,0,1,0,0
213763,0,0,0,0,1,0,0,1,0,1,0
296888,1,0,0,0,1,0,0,1,1,0,0
272852,1,0,0,0,1,0,0,1,1,0,0
199745,0,0,0,0,0,0,1,0,1,0,0
76101,1,0,0,0,1,0,0,1,1,0,0
310956,1,0,0,0,1,0,0,1,1,0,0
77653,0,0,0,0,1,0,1,0,1,0,0
132175,1,0,0,0,1,0,0,1,1,0,0
348632,1,0,0,0,1,0,0,1,1,0,0
53505,0,0,0,0,1,0,0,1,1,0,0
311490,0,1,0,1,0,0,0,1,1,0,0
279505,0,0,0,0,0,0,0,1,1,0,0
141596,1,0,0,0,0,0,0,1,1,0,0
328806,0,0,0,0,1,0,0,1,1,0,0
241055,1,0,0,1,1,0,0,1,1,0,0
331847,1,0,0,0,1,0,0,1,1,0,0
305278,1,0,0,0,1,0,0,1,1,0,0
89426,1,0,0,0,1,0,0,1,1,0,0
160912,1,0,0,0,1,0,0,1,1,0,0
8392,0,1,0,0,1,0,1,0,1,0,0
263947,0,0,0,0,1,0,1,0,1,0,0
5748,1,0,0,0,1,0,0,1,1,0,0
88357,0,1,0,0,1,0,1,0,1,0,0
324014,0,0,0,0,1,1,0,0,1,0,0
30856,1,0,0,0,1,0,0,1,1,0,0
52808,1,0,0,0,1,0,0,1,1,0,0
101905,0,0,0,0,1,0,1,0,1,0,0
291266,0,0,0,0,1,0,0,1,1,0,0
212207,1,0,0,0,0,0,0,1,1,0,0
333246,1,0,0,0,1,0,0,1,0,0,1
336616,0,0,0,0,1,0,1,0,1,0,0
66333,0,0,0,0,0,0,0,1,1,0,0
130728,1,1,0,0,0,0,1,0,1,0,0
145730,1,1,0,1,0,0,0,1,1,0,0
91957,1,0,0,0,1,0,0,1,1,0,0
67159,1,0,0,0,1,1,0,0,1,0,0
255405,0,0,0,0,0,0,1,0,0,0,1
104799,0,0,1,0,0,0,0,1,1,0,0
45966,0,0,0,0,1,0,1,0,1,0,0
138984,1,0,0,0,1,0,1,0,1,0,0
191228,0,0,0,0,1,1,0,0,1,0,0
32617,1,0,0,0,1,0,0,1,1,0,0
300472,0,0,0,0,1,0,0,1,1,0,0
277027,0,0,0,0,1,0,0,1,1,0,0
201613,1,0,0,0,1,0,0,1,1,0,0
24269,0,0,1,1,1,0,1,0,1,0,0
47375,1,1,0,0,1,0,0,1,1,0,0
36983,1,0,0,0,1,0,0,1,0,0,1
88726,0,0,0,0,1,0,1,0,1,0,0
301341,1,1,1,1,1,0,0,1,1,0,0
43069,0,0,0,0,1,1,0,0,1,0,0
39292,1,0,0,0,1,0,0,1,0,0,1
227577,0,0,0,0,1,0,0,1,1,0,0
330759,0,0,0,0,0,0,0,1,0,0,1
316629,0,0,1,0,1,0,1,0,1,0,0
215131,0,1,0,0,1,0,0,1,1,0,0
156522,0,1,0,0,1,0,1,0,1,0,0
203746,0,0,0,0,0,0,1,0,1,0,0
323052,1,0,0,0,1,0,0,1,0,0,1
38040,0,1,0,0,1,1,0,0,1,0,0
329895,1,0,0,0,0,0,0,1,1,0,0
36591,0,0,0,0,1,0,1,0,1,0,0
243900,1,0,0,0,1,0,0,1,0,0,0
194187,0,1,0,0,0,0,0,1,1,0,0
245937,0,1,0,0,1,0,0,1,1,0,0
193112,0,1,0,0,1,0,0,1,1,0,0
178642,0,1,0,0,1,0,1,0,1,0,0
99533,1,0,0,0,1,0,0,1,1,0,0
249255,0,1,0,0,1,0,0,1,1,0,0
258698,0,0,0,0,0,0,1,0,1,0,0
24608,1,1,1,1,1,0,0,1,1,0,0
210158,1,0,0,0,1,0,0,1,1,0,0
156324,0,1,0,0,1,0,0,1,1,0,0
270261,1,0,0,0,1,0,0,1,1,0,0
296716,1,1,0,1,1,0,0,1,1,0,0
311248,1,1,0,0,1,0,0,1,1,0,0
81293,1,0,0,0,0,0,0,1,1,0,0
83161,1,0,0,0,1,0,0,1,1,0,0
165602,1,0,0,0,1,0,0,1,0,0,0
298906,1,0,0,0,1,0,0,1,1,0,0
106638,1,0,0,0,1,0,1,0,1,0,0
169871,0,0,0,0,1,0,1,0,1,0,0
157514,1,0,0,0,1,0,0,1,0,0,1
181258,0,0,0,0,1,0,0,1,1,0,0
183998,1,0,0,0,1,0,0,1,1,0,0
16602,0,0,0,0,1,0,0,1,1,0,0
262442,0,0,0,0,0,0,0,1,1,0,0
81124,1,0,0,0,1,0,0,1,1,0,0
48349,1,0,0,0,1,0,0,1,0,0,1
106345,0,0,0,0,1,0,0,1,0,1,0
83303,0,0,0,0,1,0,1,0,1,0,0
64825,1,1,0,1,1,0,0,1,1,0,0
145723,1,0,0,0,1,0,0,1,1,0,0
237204,0,1,0,1,1,0,0,1,1,0,0
12611,0,1,0,0,1,0,0,1,1,0,0
145316,0,0,0,0,1,0,0,1,0,0,0
10291,0,0,0,0,1,0,1,0,1,0,0
66478,0,1,0,0,1,0,0,1,1,0,0
200785,1,0,0,0,1,0,0,1,1,0,0
275835,1,0,0,0,1,0,0,1,1,0,0
27107,1,0,0,0,1,0,0,1,1,0,0
132840,1,0,0,0,0,0,0,1,1,0,0
199091,1,1,0,0,1,0,0,1,1,0,0
344253,1,0,0,0,1,0,0,1,1,0,0
123290,0,1,0,0,1,0,0,1,1,0,0
102864,0,0,0,0,1,0,0,1,1,0,0
48600,0,1,0,0,1,0,0,1,1,0,0
226490,0,0,0,0,1,0,0,1,0,0,0
164115,1,0,0,0,0,0,0,1,1,0,0
185654,1,0,0,0,1,0,0,1,1,0,0
124694,0,0,0,0,1,0,0,1,1,0,0
141744,0,1,0,0,1,0,1,0,1,0,0
268886,0,0,0,0,0,0,0,1,1,0,0
209111,0,0,0,0,1,0,0,1,1,0,0
284684,1,0,0,0,1,0,0,1,1,0,0
86254,0,0,0,0,1,0,0,1,1,0,0
18100,1,1,0,1,0,0,0,1,1,0,0
304487,1,0,0,0,1,0,0,1,0,0,0
37956,1,0,0,0,1,0,0,1,1,0,0
136703,0,0,0,0,1,1,0,0,1,0,0
168353,0,0,0,0,1,0,0,1,1,0,0
38524,0,0,0,0,1,0,0,1,0,0,0
331846,0,0,0,0,0,0,1,0,1,0,0
14438,1,1,0,0,0,0,0,1,1,0,0
332109,0,0,0,0,1,0,1,0,1,0,0
189338,1,0,0,0,1,0,0,1,0,0,1
261907,0,0,0,0,1,0,1,0,1,0,0
240819,0,0,0,0,1,0,1,0,1,0,0
41246,0,1,0,0,1,0,1,0,1,0,0
84275,0,0,0,0,1,0,0,1,1,0,0
196789,1,0,0,0,1,0,0,1,1,0,0
274404,0,1,0,0,1,0,0,1,1,0,0
29459,0,0,0,0,1,0,0,1,1,0,0
279136,1,0,0,0,0,0,0,1,1,0,0
188963,1,0,0,0,0,0,0,1,1,0,0
301045,1,0,0,0,0,0,1,0,1,0,0
264,0,0,0,0,1,0,0,1,1,0,0
90127,0,0,0,0,1,1,0,0,1,0,0
339397,0,0,0,0,1,0,0,1,1,0,0
200204,0,1,0,0,0,0,0,1,1,0,0
178882,0,0,0,0,1,0,1,0,0,0,0
6852,1,0,0,0,0,0,0,1,1,0,0
2584,0,0,0,0,1,0,1,0,1,0,0
198558,1,0,0,0,1,0,0,1,1,0,0
33256,1,1,0,0,0,0,0,1,1,0,0
131799,0,0,0,0,1,0,1,0,1,0,0
152081,0,0,0,0,1,0,0,1,0,0,0
19823,1,0,0,0,1,0,0,1,1,0,0
331832,0,0,0,0,1,0,0,1,1,0,0
96232,0,1,0,0,1,0,1,0,1,0,0
156107,1,0,0,0,1,0,0,1,1,0,0
67094,1,0,0,0,0,0,0,1,1,0,0
126221,0,0,0,0,0,0,0,1,1,0,0
306782,0,0,0,0,1,0,0,1,1,0,0
296393,1,0,0,0,1,0,0,1,1,0,0
61143,0,0,0,0,1,0,0,1,1,0,0
127399,1,1,0,1,1,0,0,1,1,0,0
169740,1,0,0,0,1,0,0,1,0,0,1
266889,0,0,0,0,1,0,1,0,1,0,0
70298,1,0,0,0,1,0,0,1,0,1,0
273805,1,0,0,0,1,0,0,1,1,0,0
191293,1,0,0,0,1,0,0,1,0,0,0
315688,1,0,0,0,1,1,0,0,1,0,0
23470,1,0,0,0,1,0,0,1,1,0,0
85029,1,1,0,0,1,0,0,1,1,0,0
31742,1,0,0,0,1,0,0,1,1,0,0
301700,0,0,0,0,1,0,0,1,1,0,0
212212,1,0,0,0,1,0,0,1,0,0,0
42933,1,0,0,0,1,0,0,1,1,0,0
193245,0,0,0,0,1,0,0,1,1,0,0
127824,0,1,0,0,1,0,0,1,1,0,0
234023,1,1,0,0,1,0,0,1,1,0,0
190312,0,0,0,0,1,0,0,1,1,0,0
121917,1,1,0,0,1,0,0,1,1,0,0
248947,0,0,0,0,1,0,1,0,1,0,0
157058,0,1,0,0,1,0,0,1,1,0,0
265929,0,0,0,0,1,1,0,0,1,0,0
239430,1,0,0,0,1,0,0,1,1,0,0
148146,0,0,0,0,1,0,0,1,1,0,0
296054,0,0,0,0,1,0,1,0,1,0,0
290120,0,1,1,0,1,0,1,0,1,0,0
17173,1,0,0,0,1,0,0,1,1,0,0
228968,0,1,0,0,1,0,0,1,1,0,0
16610,1,0,0,0,1,0,0,1,1,0,0
301029,1,0,0,0,1,0,0,1,1,0,0
143164,1,0,0,0,1,0,0,1,0,0,1
30255,1,0,0,0,1,1,0,0,1,0,0
48176,0,1,0,0,1,0,0,1,1,0,0
206458,1,0,0,0,1,0,0,1,1,0,0
126532,0,0,0,0,1,0,1,0,1,0,0
268809,1,0,0,0,1,0,0,1,1,0,0
189277,0,0,0,0,1,0,1,0,1,0,0
169217,1,0,0,0,1,0,0,1,1,0,0
252939,0,0,0,0,1,0,0,1,0,0,1
9160,1,0,0,0,0,0,1,0,1,0,0
18507,0,0,0,0,1,0,0,1,1,0,0
216982,1,0,0,0,1,0,0,1,1,0,0
58997,1,0,0,0,1,0,0,1,1,0,0
95283,0,0,0,0,1,0,0,1,0,0,1
31064,1,0,0,0,1,0,0,1,0,0,1
13988,1,0,0,0,1,0,1,0,1,0,0
283625,1,1,0,1,1,0,0,1,1,0,0
4250,0,1,1,1,0,0,0,1,1,0,0
196079,1,1,0,1,1,0,1,0,1,0,0
38519,1,0,0,0,1,0,0,1,1,0,0
267465,0,0,0,0,0,0,0,1,1,0,0
72790,0,0,0,0,1,0,0,1,1,0,0
282087,0,0,0,0,1,0,1,0,1,0,0
247973,0,0,0,0,1,0,0,1,0,0,1
133235,0,0,0,0,1,1,0,0,1,0,0
346914,0,0,0,0,1,0,0,1,0,0,0
24485,1,0,0,0,1,0,0,1,1,0,0
87357,0,0,0,0,1,0,0,1,1,0,0
29634,0,0,0,0,0,0,0,1,1,0,0
283866,1,1,0,1,0,0,0,1,1,0,0
312639,0,0,0,0,1,0,0,1,1,0,0
29603,1,0,0,0,1,0,0,1,1,0,0
103698,0,0,0,0,1,0,0,1,1,0,0
192627,0,0,0,0,1,0,0,1,0,0,0
51081,0,0,0,0,1,0,0,1,1,0,0
312881,0,0,0,0,1,0,0,1,1,0,0
281863,0,0,0,0,1,0,0,1,1,0,0
283371,1,0,0,0,1,0,1,0,0,0,0
236186,0,0,0,0,1,0,0,1,1,0,0
172392,0,0,0,0,1,1,0,0,1,0,0
80441,0,0,0,0,1,0,1,0,1,0,0
254669,1,0,0,0,1,0,0,1,1,0,0
180137,0,1,0,0,1,0,0,1,1,0,0
180168,1,0,0,0,1,0,0,1,1,0,0
96183,0,0,0,0,1,0,0,1,0,0,0
248717,1,0,0,0,1,0,1,0,1,0,0
145370,0,1,0,0,1,0,0,1,0,0,1
167702,1,0,0,0,0,0,1,0,1,0,0
186485,1,1,0,0,1,0,1,0,1,0,0
137191,1,0,0,0,1,0,0,1,1,0,0
286354,1,0,0,0,1,0,1,0,1,0,0
193115,1,0,0,1,1,0,0,1,0,0,0
108475,0,0,0,0,0,0,0,1,1,0,0
205255,0,0,0,0,0,0,0,1,1,0,0
89119,1,0,0,0,1,0,1,0,1,0,0
180800,1,0,0,0,1,0,0,1,1,0,0
233010,0,0,0,0,1,0,0,1,1,0,0
186655,0,0,0,0,1,0,0,1,1,0,0
132920,0,1,0,0,1,0,1,0,1,0,0
118322,0,1,0,0,1,0,0,1,1,0,0
191942,1,0,0,0,1,0,0,1,1,0,0
207045,0,1,0,0,1,0,1,0,1,0,0
5315,1,0,0,0,1,0,0,1,1,0,0
208562,0,0,0,0,0,0,1,0,1,0,0
237490,1,0,0,0,1,0,0,1,1,0,0
175787,0,0,0,0,1,0,0,1,0,0,0
172742,0,1,0,1,1,0,0,1,1,0,0
343308,1,0,0,0,1,0,0,1,1,0,0
51430,0,0,0,0,1,1,0,0,1,0,0
138473,1,0,0,0,1,0,0,1,1,0,0
245179,1,0,0,0,1,0,0,1,0,0,1
208025,0,0,0,0,0,0,0,1,1,0,0
53564,0,0,0,0,1,0,0,1,1,0,0
319325,1,0,0,0,1,0,0,1,1,0,0
257929,0,0,0,0,1,0,0,1,0,0,0
39057,0,0,0,0,1,0,0,1,1,0,0
27113,1,0,0,0,1,0,0,1,1,0,0
92118,1,1,0,1,1,0,0,1,1,0,0
40581,0,1,1,1,1,0,0,1,0,0,0
32328,0,1,0,0,0,0,1,0,1,0,0
264775,0,0,0,0,1,0,0,1,1,0,0
289543,0,0,0,0,1,0,0,1,0,1,0
84966,0,1,0,1,1,0,0,1,1,0,0
244723,0,0,0,0,1,0,0,1,1,0,0
342407,1,1,0,0,1,0,0,1,1,0,0
34458,0,0,0,0,1,0,0,1,1,0,0
147658,1,0,0,0,1,0,0,1,1,0,0
295632,1,1,0,0,1,0,0,1,1,0,0
173871,0,0,0,0,1,0,0,1,1,0,0
162798,1,0,0,0,1,0,0,1,1,0,0
305338,0,0,0,0,1,0,0,1,0,0,1
270051,0,0,0,0,1,0,0,1,0,0,1
145928,1,1,1,1,1,0,0,1,1,0,0
198932,0,0,0,0,1,0,0,1,1,0,0
109994,0,1,0,0,1,0,1,0,1,0,0
184893,0,1,0,0,1,1,0,0,1,0,0
348924,1,0,0,0,1,0,1,0,1,0,0
272115,1,0,0,1,1,0,0,1,0,0,1
260838,0,1,1,0,1,0,0,1,1,0,0
123356,0,0,0,0,1,0,1,0,1,0,0
235481,1,0,0,0,1,0,0,1,1,0,0
172108,1,0,0,0,1,0,1,0,1,0,0
222158,0,1,1,0,1,0,1,0,1,0,0
18957,0,0,0,0,0,0,0,1,1,0,0
343174,0,0,0,0,1,1,0,0,1,0,0
157089,1,1,0,0,0,0,0,1,1,0,0
61925,1,1,1,1,1,0,0,1,1,0,0
134010,1,1,1,1,1,0,0,1,1,0,0
63851,0,0,0,0,1,0,1,0,1,0,0
62153,1,0,0,0,0,0,0,1,0,0,1
71686,1,0,0,0,1,0,1,0,1,0,0
165217,1,0,0,0,1,1,0,0,1,0,0
296266,1,1,1,1,1,0,0,1,0,0,1
323706,0,0,0,0,0,0,1,0,1,0,0
120968,1,0,0,0,1,0,0,1,1,0,0
248511,1,0,0,0,1,0,0,1,1,0,0
171453,1,0,0,0,1,0,0,1,1,0,0
173922,0,0,0,0,1,0,1,0,1,0,0
218067,1,1,1,0,1,0,0,1,1,0,0
325492,0,1,0,0,0,1,0,0,1,0,0
262846,1,0,0,0,1,0,0,1,0,0,1
15209,0,0,0,0,1,0,0,1,0,0,1
327483,1,0,0,0,1,0,0,1,1,0,0
56604,1,1,0,1,1,0,0,1,1,0,0
40228,0,0,0,0,1,0,0,1,1,0,0
242004,1,0,0,0,1,0,0,1,1,0,0
206621,0,0,0,0,1,0,0,1,0,0,1
165590,1,0,0,0,1,0,0,1,1,0,0
160874,0,0,0,0,1,0,0,1,1,0,0
11689,1,0,0,0,1,0,0,1,1,0,0
10508,0,1,0,0,1,0,0,1,1,0,0
181240,0,0,0,0,1,0,0,1,1,0,0
108302,0,0,0,0,1,0,0,1,0,0,1
209191,0,0,0,0,1,0,1,0,1,0,0
158292,0,1,0,0,1,0,0,1,1,0,0
320840,0,0,0,0,1,0,0,1,1,0,0
86229,1,0,0,0,1,0,0,1,1,0,0
195095,0,1,0,0,1,0,0,1,1,0,0
15756,0,1,0,0,1,1,0,0,1,0,0
234450,1,1,0,0,0,0,0,1,1,0,0
321606,1,1,0,1,1,0,0,1,0,0,1
157210,0,0,0,0,0,0,0,1,1,0,0
51455,1,1,0,0,1,0,0,1,1,0,0
66508,1,0,0,0,1,0,0,1,1,0,0
53510,1,0,0,0,1,0,0,1,1,0,0
135650,0,0,0,0,0,0,1,0,1,0,0
166433,0,0,0,0,1,1,0,0,1,0,0
290227,1,0,0,0,1,0,0,1,1,0,0
179688,1,0,0,0,0,0,0,1,1,0,0
15398,0,1,0,0,1,0,0,1,1,0,0
332146,1,0,0,0,1,0,1,0,1,0,0
247419,0,0,1,1,0,0,0,1,1,0,0
35009,1,0,0,0,1,0,1,0,1,0,0
230980,0,0,0,0,1,0,0,1,1,0,0
284132,1,0,0,0,1,0,0,1,1,0,0
330108,1,0,0,0,1,0,0,1,0,0,1
315701,0,0,0,0,0,0,0,1,1,0,0
159448,1,0,0,0,1,0,0,1,1,0,0
19553,0,1,0,0,1,0,0,1,1,0,0
292389,1,0,0,0,1,0,0,1,1,0,0
96987,1,0,0,0,1,0,0,1,1,0,0
347100,1,0,0,0,1,0,0,1,1,0,0
175344,0,0,0,0,1,1,0,0,1,0,0
286108,0,0,0,0,0,0,0,1,1,0,0
140703,0,0,0,0,1,0,0,1,1,0,0
52783,1,0,0,0,1,0,0,1,1,0,0
223821,1,0,0,0,0,0,0,1,1,0,0
105062,1,0,0,0,1,0,0,1,1,0,0
316495,1,0,0,0,1,0,0,1,0,0,0
64745,1,1,0,0,1,0,0,1,1,0,0
74059,0,0,0,0,1,0,0,1,1,0,0
244392,1,1,0,0,1,0,0,1,1,0,0
327384,0,0,0,0,1,0,0,1,0,0,0
110221,0,0,0,0,1,1,0,0,0,0,1
193377,0,0,0,0,1,1,0,0,1,0,0
220301,1,0,0,0,1,0,0,1,1,0,0
273948,1,1,0,1,1,0,0,1,1,0,0
201733,0,0,0,0,1,0,0,1,1,0,0
297782,1,0,0,0,0,0,0,1,1,0,0
92436,0,1,0,0,0,0,0,1,1,0,0
62427,0,0,0,0,0,0,0,1,1,0,0
56634,0,0,0,0,1,0,0,1,1,0,0
84681,1,0,0,0,1,0,0,1,1,0,0
278721,0,1,1,0,1,0,0,1,0,0,0
56988,0,0,0,0,1,0,0,1,0,0,1
271257,1,1,0,0,1,0,1,0,1,0,0
229763,1,0,0,0,1,0,0,1,1,0,0
190475,0,0,0,0,0,0,1,0,1,0,0
308200,1,0,0,1,1,0,0,1,1,0,0
223104,1,0,0,0,1,0,0,1,1,0,0
126641,1,0,0,0,1,0,0,1,0,0,1
316897,0,0,0,0,1,0,1,0,1,0,0
310640,0,0,0,0,1,0,0,1,1,0,0
40347,1,0,0,0,1,0,0,1,0,0,0
145987,0,0,0,0,0,0,0,1,1,0,0
206786,0,0,0,0,1,0,0,1,1,0,0
56465,0,0,0,0,1,0,0,1,1,0,0
322885,0,0,0,0,1,0,0,1,1,0,0
74610,1,1,0,0,1,0,0,1,1,0,0
166096,1,0,0,0,1,0,0,1,1,0,0
123230,0,0,0,0,1,0,0,1,1,0,0
201809,0,0,0,0,1,0,0,1,1,0,0
337341,0,0,0,0,1,0,0,1,1,0,0
289193,1,0,0,0,1,0,0,1,1,0,0
218482,0,0,0,0,1,1,0,0,1,0,0
235496,0,0,0,0,1,0,0,1,1,0,0
86185,0,1,0,0,1,0,0,1,1,0,0
293530,1,1,0,1,0,0,0,1,1,0,0
250374,0,1,0,0,1,1,0,0,1,0,0
262966,1,0,0,0,1,0,0,1,1,0,0
213767,1,0,0,0,1,0,0,1,1,0,0
239075,0,0,0,0,1,0,0,1,0,0,1
180854,1,0,0,0,1,0,0,1,1,0,0
222760,0,0,0,0,1,0,0,1,0,0,0
239219,0,0,0,1,1,0,1,0,1,0,0
331185,0,0,0,0,1,0,0,1,1,0,0
197853,1,1,0,0,1,0,0,1,1,0,0
92638,1,1,0,0,0,0,0,1,1,0,0
281810,1,0,0,0,1,0,0,1,1,0,0
207516,1,0,0,0,1,1,0,0,1,0,0
254548,0,0,0,0,0,0,0,1,1,0,0
278556,0,0,0,0,1,0,0,1,1,0,0
148566,0,1,0,0,1,1,0,0,1,0,0
13306,0,0,0,0,1,1,0,0,1,0,0
209553,0,0,0,0,1,1,0,0,1,0,0
248085,1,0,0,0,0,0,1,0,1,0,0
268367,0,0,0,0,1,0,0,1,1,0,0
66644,0,1,0,0,1,1,0,0,1,0,0
286171,1,0,0,0,1,0,0,1,1,0,0
258249,1,0,0,0,1,0,0,1,1,0,0
126250,0,0,0,0,0,0,0,1,1,0,0
345978,0,0,0,0,1,0,0,1,1,0,0
264163,1,1,0,0,1,0,0,1,1,0,0
